sample_id,stage,treatment,batch,slide,parental_tumor,niche,emt,proliferation,hypoxia,immune,fibroblast,macrophage,tumour,n_spots,abundance
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N8,0.23088286357924118,0.14549210613337613,2.2531200212223332,0.2418501984516799,0.04043881334347185,0.05904318495885318,0.6944599593373436,620,0.014137673927708025
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N9,0.23478474957136022,0.12821779622427157,2.531022937491888,0.358765601136582,0.1629849266447113,0.21330208469782194,0.43611821190826977,774,0.042806274652315054
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N10,0.19524599304795207,0.1136611393071922,4.0157762610578045,0.21250205608254166,0.03969891617228875,0.04547864065479774,0.7263786632030029,1411,0.15751999519566684
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N11,0.23966666649900106,0.18890941243921947,0.5817100072360014,0.3849852114330538,0.08736680405510817,0.17858657068022588,0.4967860182872995,1001,0.08100953949496503
20230607-1_1,primary,no_treatment,2023/06/07,V12U07-323,2.1,N12,0.223058612910046,0.18216390298664,0.8664345770917916,0.3130731940035353,0.055577039945903246,0.09562439764300414,0.5987838639735507,536,0.014996651795773431
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N0,0.19674303253475692,0.1732836027749323,1.919180204653038,0.4152108553360023,0.02298196293808601,0.0578843441474628,0.5271839220135127,2013,0.653924034176244
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N1,0.23225428319112418,0.12633938850266851,2.668014717404313,0.5019845697197644,0.07253995483366202,0.23651176205086977,0.3889070232263468,282,0.006247243960910132
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N2,0.31111171073125665,0.09711479238388927,3.1213762454250746,0.3578257883367173,0.01676275418193021,0.05547696513553886,0.5999677513134251,1087,0.07859734540657153
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N4,0.19445898808141693,0.18622901885894147,1.181706323163811,0.4332651254285831,0.04540607434664654,0.09023662774675376,0.47187429289286154,527,0.022214059032713077
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N5,0.1552736258607865,0.24051116206015796,0.16786085784465174,0.4410579917134134,0.015725080650087448,0.037525723746359124,0.5068813014277372,760,0.04758988027403748
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N7,0.20690946717734632,0.1484677538862227,1.8675948370942166,0.45294724502361117,0.07412833274057157,0.13979151459098565,0.42630298637893665,323,0.00683234488073966
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N8,0.26453198115534704,0.14175691183599043,2.240991557508818,0.413491036924636,0.01809861401710761,0.07472037193976655,0.536687869648266,304,0.010750794158462184
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N9,0.20554601616348392,0.12451341979758598,3.227790291906918,0.4413160062087563,0.08299146864866512,0.1633644043962922,0.42885244891395546,552,0.021615839505910797
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N10,0.17116976658650776,0.07765194354212723,5.551462321943779,0.3671273796288044,0.020210263876922218,0.05741768293890541,0.5870361858055742,1062,0.12344714277850355
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N11,0.22220344064482792,0.17423937526353553,1.3695156073713342,0.49983359736780736,0.06731183763637362,0.1785165891611662,0.3937839930379471,639,0.025522615916378534
20230607-2_5,primary,no_treatment,2023/06/07,V12U07-324,2.1,N12,0.18616400095383204,0.16547337611904372,1.967669226159856,0.46055173539730326,0.03861286510438446,0.10906785377324478,0.44805177971545623,247,0.0032586999095290557
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N0,0.2470416724327028,0.21764240450385616,0.21106217175408962,0.42601142697697214,0.05581277190104378,0.12134919282288514,0.4823654044144778,2791,0.6526334671441489
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N1,0.4124056837276551,0.1121756419364263,0.6125025445963924,0.49960299791345697,0.1733991672229215,0.3290693630677127,0.29130777545605757,499,0.011777388236360006
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N2,0.3698898208095856,0.15292863986556574,0.3390851738313035,0.4072706648538307,0.05754846297629271,0.14233549765555215,0.5043000422920363,1654,0.07102247324774444
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N4,0.2731986516778866,0.1991341565099032,0.11484440643195165,0.46567263841602524,0.1099423469406454,0.2088982218621389,0.3858123517073754,1092,0.03915056000017585
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N5,0.19393925588875263,0.2479541535274804,-0.04870308147865985,0.4292482933630801,0.04540087837268457,0.09711346666638138,0.48904948882365473,974,0.027231069523920865
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N7,0.34358801321305366,0.1589880845527739,0.3002081563512117,0.46669407946603586,0.17854489784107702,0.26403412217808553,0.31442367721777964,637,0.018408778540224675
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N8,0.28774383267761255,0.18036989297400502,0.47285364402632896,0.4139593705005808,0.049873252018386306,0.11669171127761442,0.500599924288764,887,0.03401456847463101
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N9,0.3625606393553586,0.161693973966765,0.36523486221943446,0.4579794655770419,0.1891030156850209,0.27557272636314617,0.31345664867593465,839,0.03011790516029403
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N10,0.2545702556309099,0.19488736260445402,1.0330382388817145,0.40922270886879103,0.04188611182897785,0.09876316921566893,0.5133360979966142,1723,0.06771226392455797
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N11,0.38227845815689676,0.1327910638052131,0.38790538647027656,0.47720978938240777,0.15756156728256662,0.27715301027129635,0.32855782483174373,976,0.04277181964673554
20230607-2_8,mrd12,cisplatin_6mg/kg,2023/06/07,V12U07-324,2.1,N12,0.36513798839995976,0.14244787356879024,0.33016296525035144,0.4667207410207912,0.15152282198537267,0.24891943697694724,0.3425269304776472,358,0.005159706101206672
